,
,0.35
,0.35
,0.33
,0.29
,0.29
,0.29
,0.3
,0.32
,0.31
,0.35
,0.33
,0.29
,0.3
,0.29
,0.31
,0.31
,0.31
,0.35
,0.33
,0.29
,0.3
,0.29
,0.31
,0.31
,0.3
,0.34
,0.34
,0.3
,0.3
,0.26
,0.3
,0.29
,0.29
,0.34
,0.3
,0.29
,0.29
,0.34
,0.34
,0.32
,0.29
,0.27
,0.28
,0.31
,0.33
,0.36
,0.33
,0.29
,0.3
,0.29
,0.3
,0.32
,0.32
,0.35
,0.32
,0.3
,0.26
,0.3
,0.32
,0.3
,0.36
,0.33
,0.3
,0.28
,0.3
,0.31
,0.3
,0.32
,0.34
,0.31
,0.29
,0.28
,0.3
,0.29
,0.32
,0.32
,0.32
,0.3
,0.27
,0.3
,0.3
,0.31
,0.34
,0.33
,0.31
,0.3
,0.31
,0.3
,0.31
,0.34
,0.4
,0.31
,0.41
,0.3
,0.31
,0.34
,0.3
,0.3
,0.27
,0.29
